#! FIELDS dist file.free der_dist
#! SET min_dist 0.201562
#! SET max_dist 0.75061
#! SET nbins_dist  157
#! SET periodic_dist false
    0.201562000   -0.003026644   -1.155000236
    0.205081538   -0.013783424   -4.942111786
    0.208601077   -0.048248223  -15.907040924
    0.212120615   -0.148051161  -44.398764139
    0.215640154   -0.405765333 -109.573365343
    0.219159692   -0.998299271 -240.059002021
    0.222679231   -2.211815126 -467.504222318
    0.226198769   -4.428446476 -810.670797605
    0.229718308   -8.037600789 -1251.803100888
    0.233237846  -13.278124791 -1722.042815111
    0.236757385  -20.066856406 -2111.457958865
    0.240276923  -27.914346943 -2307.790542760
    0.243796462  -36.009454712 -2247.651137267
    0.247316000  -43.452374079 -1946.786372435
    0.250835538  -49.535486004 -1493.522076452
    0.254355077  -53.930411264 -1007.646669514
    0.257874615  -56.715795665 -592.841903833
    0.261394154  -58.255890509 -304.273553777
    0.264913692  -59.010140139 -142.710464548
    0.268433231  -59.369877841  -72.507032205
    0.271952769  -59.574348555  -46.841899038
    0.275472308  -59.706225076  -25.849125204
    0.278991846  -59.734082824   14.684826042
    0.282511385  -59.569478544   81.911875260
    0.286030923  -59.133730276  164.489616042
    0.289550462  -58.416573162  237.197622062
    0.293070000  -57.498764097  274.772084573
    0.296589538  -56.524576545  269.942732144
    0.300109077  -55.627583983  234.295885716
    0.303628615  -54.877721308  191.028849672
    0.307148154  -54.261228802  160.189333726
    0.310667692  -53.710394249  155.492746632
    0.314187231  -53.127177308  177.923160826
    0.317706769  -52.434022064  213.695066608
    0.321226308  -51.625883144  239.914273032
    0.324745846  -50.777268711  232.952004988
    0.328265385  -50.016257220  193.395075067
    0.331784923  -49.423686998  142.014611213
    0.335304462  -48.986639091  110.127222350
    0.338824000  -48.601337823  112.063306041
    0.342343538  -48.164289702  134.822507699
    0.345863077  -47.657819742  146.694148323
    0.349382615  -47.170118041  121.388574059
    0.352902154  -46.839829870   60.172779790
    0.356421692  -46.750653301   -9.465872656
    0.359941231  -46.871393959  -54.359781530
    0.363460769  -47.076743203  -57.635732874
    0.366980308  -47.235309979  -31.137557548
    0.370499846  -47.289678388   -2.698311430
    0.374019385  -47.275355061    3.748384628
    0.377538923  -47.286456279  -14.931924065
    0.381058462  -47.394262297  -49.201107440
    0.384578000  -47.622574469  -80.943712542
    0.388097538  -47.943309749 -100.119267317
    0.391617077  -48.311055840 -109.385197365
    0.395136615  -48.706271616 -116.657459714
    0.398656154  -49.132763634 -127.079052324
    0.402175692  -49.594251668 -136.061588264
    0.405695231  -50.075082876 -138.032033375
    0.409214769  -50.549883002 -132.132400362
    0.412734308  -51.000253865 -125.065325682
    0.416253846  -51.426675703 -119.950417902
    0.419773385  -51.835062389 -114.052991931
    0.423292923  -52.219922205 -104.963255108
    0.426812462  -52.572385252  -97.941931170
    0.430332000  -52.907738233  -96.171669067
    0.433851538  -53.248494829  -99.341581953
    0.437371077  -53.603310116 -102.318964715
    0.440890615  -53.958415301 -100.825685756
    0.444410154  -54.301539366  -95.442709893
    0.447929692  -54.626160036  -92.034931737
    0.451449231  -54.944681017  -91.192507432
    0.454968769  -55.261504269  -89.466190478
    0.458488308  -55.563632209  -82.232840564
    0.462007846  -55.829254589  -70.217677813
    0.465527385  -56.046584387  -55.440209199
    0.469046923  -56.211836639  -39.819167102
    0.472566462  -56.319601681  -22.136034381
    0.476086000  -56.362538366   -4.216406966
    0.479605538  -56.350923408    7.170215748
    0.483125077  -56.322874296    3.720488358
    0.486644615  -56.333025512  -13.840532933
    0.490164154  -56.414292493  -33.054694100
    0.493683692  -56.545868033  -40.928404646
    0.497203231  -56.676521058  -33.237792338
    0.500722769  -56.765170161  -19.734623314
    0.504242308  -56.815526912  -11.802097183
    0.507761846  -56.853919934  -13.239320332
    0.511281385  -56.901342337  -13.760258530
    0.514800923  -56.933325804   -4.829737326
    0.518320462  -56.917704870   11.277018642
    0.521840000  -56.851106613   23.047390546
    0.525359538  -56.769411798   18.551791030
    0.528879077  -56.728184153    1.831690550
    0.532398615  -56.746368650  -13.093080620
    0.535918154  -56.793930411  -12.336531910
    0.539437692  -56.805778219    5.784055305
    0.542957231  -56.735666054   31.596762813
    0.546476769  -56.586739835   48.866857947
    0.549996308  -56.411450722   45.382212018
    0.553515846  -56.283721423   23.460478765
    0.557035385  -56.241476247   -0.576676462
    0.560554923  -56.259083672   -7.664182631
    0.564074462  -56.263031107    7.059004406
    0.567594000  -56.191020541   31.939013153
    0.571113538  -56.037932909   50.777963814
    0.574633077  -55.845903721   53.350127059
    0.578152615  -55.669830071   43.180630783
    0.581672154  -55.538273052   29.727486648
    0.585191692  -55.450210816   18.027258839
    0.588711231  -55.397811934   10.868643533
    0.592230769  -55.365672591    5.722070626
    0.595750308  -55.345666237    5.357094745
    0.599269846  -55.313637690   11.799454080
    0.602789385  -55.242416538   28.506131155
    0.606308923  -55.095835389   54.380390266
    0.609828462  -54.847965320   84.631466055
    0.613348000  -54.496059685  112.179529012
    0.616867538  -54.062715854  130.156202056
    0.620387077  -53.585235967  137.678109427
    0.623906615  -53.088535978  142.605755799
    0.627426154  -52.563198608  156.408470175
    0.630945692  -51.959911840  188.156841826
    0.634465231  -51.212349467  237.337039779
    0.637984769  -50.270443736  296.182122412
    0.641504308  -49.124189154  351.268522711
    0.645023846  -47.811315724  389.880511589
    0.648543385  -46.399240211  406.740502428
    0.652062923  -44.954380107  410.945803209
    0.655582462  -43.493094220  419.424677114
    0.659102000  -41.971030238  446.679808715
    0.662621538  -40.318701014  492.555829687
    0.666141077  -38.499626751  536.156056735
    0.669660615  -36.565642754  555.494351539
    0.673180154  -34.618245422  544.659823644
    0.676699692  -32.731726498  527.164218612
    0.680219231  -30.867589237  537.632518364
    0.683738769  -28.883003697  595.583609176
    0.687258308  -26.623539802  689.844856860
    0.690777846  -24.019246093  785.217637104
    0.694297385  -21.126201759  850.251635620
    0.697816923  -18.078739248  872.729867904
    0.701336462  -15.021818813  855.776861365
    0.704856000  -12.083742589  806.952869684
    0.708375538   -9.369937534  729.049592272
    0.711895077   -6.975071753  627.404357677
    0.715414615   -4.964942274  511.664208002
    0.718934154   -3.367739549  396.078138348
    0.722453692   -2.162367426  289.887579906
    0.725973231   -1.303453848  199.626997745
    0.729492769   -0.729914924  127.932915900
    0.733012308   -0.376349064   75.563427934
    0.736531846   -0.176100193   40.226253988
    0.740051385   -0.074007599   19.051910589
    0.743570923   -0.027137972    7.746640828
    0.747090462   -0.009170756    2.919567182
    0.750610000   -0.002811216    0.993909830
