#! FIELDS coord projection
#! SET min_coord 1.67075
#! SET max_coord 8.25416
#! SET nbins_coord  188
#! SET periodic_coord false
    1.670750000   28.852197119
    1.705955401   28.851967589
    1.741160802   28.851314390
    1.776366203   28.849618065
    1.811571604   28.845859780
    1.846777005   28.838359133
    1.881982406   28.824872216
    1.917187807   28.802790691
    1.952393209   28.769477831
    1.987598610   28.722566233
    2.022804011   28.659842366
    2.058009412   28.578132600
    2.093214813   28.472901336
    2.128420214   28.340603994
    2.163625615   28.184061332
    2.198831016   28.013882025
    2.234036417   27.839849636
    2.269241818   27.658668060
    2.304447219   27.449869637
    2.339652620   27.183984553
    2.374858021   26.832050641
    2.410063422   26.379998481
    2.445268824   25.841052988
    2.480474225   25.249610732
    2.515679626   24.631010849
    2.550885027   23.978754235
    2.586090428   23.274671035
    2.621295829   22.534373135
    2.656501230   21.830130721
    2.691706631   21.237570120
    2.726912032   20.758285201
    2.762117433   20.275023227
    2.797322834   19.601945473
    2.832528235   18.598229664
    2.867733636   17.250053425
    2.902939037   15.658057750
    2.938144439   13.966692285
    2.973349840   12.312723357
    3.008555241   10.824012276
    3.043760642    9.614317865
    3.078966043    8.753758602
    3.114171444    8.240395271
    3.149376845    7.987012551
    3.184582246    7.874324871
    3.219787647    7.801782042
    3.254993048    7.726751788
    3.290198449    7.655247818
    3.325403850    7.594492008
    3.360609251    7.523899636
    3.395814652    7.395573695
    3.431020053    7.169123576
    3.466225455    6.844930267
    3.501430856    6.471867036
    3.536636257    6.124545618
    3.571841658    5.859827358
    3.607047059    5.687996667
    3.642252460    5.565020412
    3.677457861    5.416755994
    3.712663262    5.166221587
    3.747868663    4.748582466
    3.783074064    4.130918573
    3.818279465    3.333639456
    3.853484866    2.454743993
    3.888690267    1.639237982
    3.923895668    1.009151595
    3.959101070    0.609034875
    3.994306471    0.412745931
    4.029511872    0.357242889
    4.064717273    0.368196717
    4.099922674    0.397575602
    4.135128075    0.459313293
    4.170333476    0.603570685
    4.205538877    0.850889509
    4.240744278    1.158066100
    4.275949679    1.447954187
    4.311155080    1.660890038
    4.346360481    1.786693143
    4.381565882    1.854196265
    4.416771283    1.891488911
    4.451976684    1.912352764
    4.487182086    1.923991463
    4.522387487    1.958820466
    4.557592888    2.059773442
    4.592798289    2.219974293
    4.628003690    2.355404751
    4.663209091    2.343463840
    4.698414492    2.129577166
    4.733619893    1.768726542
    4.768825294    1.380311851
    4.804030695    1.058391937
    4.839236096    0.836874769
    4.874441497    0.706928917
    4.909646898    0.657763537
    4.944852299    0.695648266
    4.980057701    0.827433651
    5.015263102    1.050397723
    5.050468503    1.339940658
    5.085673904    1.655482580
    5.120879305    1.965812079
    5.156084706    2.268998968
    5.191290107    2.572845393
    5.226495508    2.863267127
    5.261700909    3.110049168
    5.296906310    3.284031143
    5.332111711    3.363945107
    5.367317112    3.360375589
    5.402522513    3.315539326
    5.437727914    3.264049548
    5.472933316    3.194425989
    5.508138717    3.061580074
    5.543344118    2.811283174
    5.578549519    2.419694722
    5.613754920    1.923189983
    5.648960321    1.397863017
    5.684165722    0.915488515
    5.719371123    0.519189676
    5.754576524    0.231088541
    5.789781925    0.059626310
    5.824987326    0.000000000
    5.860192727    0.040601947
    5.895398128    0.182617216
    5.930603529    0.441860422
    5.965808930    0.824483421
    6.001014332    1.312566862
    6.036219733    1.863372808
    6.071425134    2.439371662
    6.106630535    3.024504653
    6.141835936    3.615898144
    6.177041337    4.199884929
    6.212246738    4.740948257
    6.247452139    5.197744713
    6.282657540    5.559230095
    6.317862941    5.856528932
    6.353068342    6.142654773
    6.388273743    6.455203454
    6.423479144    6.809052273
    6.458684545    7.208206631
    6.493889947    7.637778481
    6.529095348    8.070089950
    6.564300749    8.483970497
    6.599506150    8.881478151
    6.634711551    9.287081804
    6.669916952    9.743561772
    6.705122353   10.300709145
    6.740327754   10.985311791
    6.775533155   11.753433404
    6.810738556   12.506004349
    6.845943957   13.178467046
    6.881149358   13.788173177
    6.916354759   14.401641724
    6.951560160   15.077266832
    6.986765561   15.794289016
    7.021970963   16.459502832
    7.057176364   17.022147646
    7.092381765   17.548637206
    7.127587166   18.159425000
    7.162792567   18.920107155
    7.197997968   19.795939178
    7.233203369   20.691098025
    7.268408770   21.535598109
    7.303614171   22.325078314
    7.338819572   23.087111908
    7.374024973   23.840782700
    7.409230374   24.582195752
    7.444435775   25.283046740
    7.479641176   25.916909379
    7.514846578   26.476488148
    7.550051979   26.968241821
    7.585257380   27.395120348
    7.620462781   27.754779877
    7.655668182   28.045345769
    7.690873583   28.272312292
    7.726078984   28.443890690
    7.761284385   28.566996609
    7.796489786   28.647458720
    7.831695187   28.693963630
    7.866900588   28.719280170
    7.902105989   28.737165628
    7.937311390   28.756887508
    7.972516791   28.780106853
    8.007722193   28.803259265
    8.042927594   28.822403498
    8.078132995   28.835951934
    8.113338396   28.844282643
    8.148543797   28.848775136
    8.183749198   28.850919541
    8.218954599   28.851817526
    8.254160000   28.852147187
