#! FIELDS time dist coord mtd.bias mtd.rbias mtd.rct mtd.work uwall.bias uwall.force2
 500.000024 0.598927 5.189559 2.774627 0.896605 1.879799 484.458501 0.000000 0.000000
 500.500024 0.611149 5.929100 6.213543 4.333744 1.879799 485.405020 0.497194 7955.110762
 501.000024 0.590284 5.945044 6.292098 4.412299 1.886424 485.405020 0.000000 0.000000
 501.500024 0.598976 5.199473 3.717775 1.831351 1.886424 486.070316 0.000000 0.000000
 502.000024 0.587227 6.465064 1.800604 -0.085820 1.887493 486.070316 0.000000 0.000000
 502.500024 0.558235 6.019585 5.537126 3.649634 1.887493 487.113940 0.000000 0.000000
 503.000024 0.605698 5.464879 3.176005 1.288513 1.890066 487.113940 0.129884 2078.148890
 503.500024 0.573990 5.252793 5.273127 3.383061 1.890066 488.023135 0.000000 0.000000
 504.000024 0.614908 5.315750 2.311426 0.421360 1.891665 488.023135 0.888994 14223.902030
 504.500024 0.654699 5.826143 1.846984 -0.044681 1.891665 489.014650 11.967818 191485.093608
 505.000024 0.592458 5.357754 4.557131 2.665466 1.895077 489.014650 0.000000 0.000000
 505.500024 0.484733 5.772640 7.967261 6.072185 1.895077 489.806317 0.000000 0.000000
 506.000024 0.526388 5.843704 7.174784 5.279707 1.903723 489.806317 0.000000 0.000000
 506.500024 0.515377 4.891365 4.414275 2.510552 1.903723 490.415292 0.000000 0.000000
 507.000024 0.504734 4.939026 4.874937 2.971215 1.906818 490.415292 0.000000 0.000000
 507.500024 0.549056 5.364874 4.899697 2.992880 1.906818 491.182146 0.000000 0.000000
 508.000024 0.631281 5.671370 3.526030 1.619213 1.908964 491.182146 3.914071 62625.132905
 508.500024 0.567700 4.489400 0.160631 -1.748332 1.908964 492.059974 0.000000 0.000000
 509.000024 0.513910 5.440107 5.813435 3.904471 1.915818 492.059974 0.000000 0.000000
 509.500024 0.543823 5.817593 7.654209 5.738390 1.915818 492.757978 0.000000 0.000000
 510.000024 0.572688 5.573423 6.367371 4.451553 1.921876 492.757978 0.000000 0.000000
 510.500024 0.501883 6.053746 4.504742 2.582866 1.921876 493.418282 0.000000 0.000000
 511.000024 0.600976 5.076930 3.293052 1.371176 1.923687 493.418282 0.003808 60.922413
 511.500024 0.481553 5.744381 7.040142 5.116455 1.923687 494.316887 0.000000 0.000000
 512.000024 0.505740 5.043918 4.958565 3.034879 1.927729 494.316887 0.000000 0.000000
 512.500024 0.494723 5.819203 8.106953 6.179224 1.927729 495.077320 0.000000 0.000000
 513.000024 0.508967 6.078397 5.023966 3.096238 1.933016 495.077320 0.000000 0.000000
 513.500024 0.513983 5.206083 5.219747 3.286731 1.933016 495.832805 0.000000 0.000000
 514.000024 0.489229 5.200223 5.151737 3.218721 1.937070 495.832805 0.000000 0.000000
 514.500024 0.487880 5.421781 4.772262 2.835192 1.937070 496.578676 0.000000 0.000000
 515.000024 0.493647 5.248238 5.061571 3.124501 1.941418 496.578676 0.000000 0.000000
 515.500024 0.447530 5.247518 2.761003 0.819585 1.941418 497.331278 0.000000 0.000000
 516.000025 0.454343 5.039727 3.177591 1.236172 1.943673 497.331278 0.000000 0.000000
 516.500025 0.371376 4.969737 2.545690 0.602016 1.943673 498.240337 0.000000 0.000000
 517.000025 0.464994 5.243298 4.072071 2.128398 1.947422 498.240337 0.000000 0.000000
 517.500025 0.462548 5.656817 3.720924 1.773502 1.947422 499.071446 0.000000 0.000000
 518.000025 0.449109 5.819523 5.012057 3.064634 1.951208 499.071446 0.000000 0.000000
 518.500025 0.487601 5.131280 6.631201 4.679993 1.951208 499.827835 0.000000 0.000000
 519.000025 0.447002 5.062969 3.659096 1.707888 1.953486 499.827835 0.000000 0.000000
 519.500025 0.452922 5.112363 4.151150 2.197664 1.953486 500.694068 0.000000 0.000000
 520.000025 0.460079 4.701593 0.156646 -1.796840 1.954107 500.694068 0.000000 0.000000
 520.500025 0.485123 5.901256 9.126200 7.172093 1.954107 501.924613 0.000000 0.000000
 521.000025 0.499057 5.803618 7.593721 5.639614 1.965323 501.924613 0.000000 0.000000
